2021-10-03 21:17:23.090 +06:00 [INF] Application Starting up
2021-10-03 21:17:26.266 +06:00 [INF] no file to delete
2021-10-03 21:17:26.268 +06:00 [INF] Worker running at: "2021-10-03T21:17:26.2680542+06:00"
2021-10-03 21:17:56.300 +06:00 [INF] no file to delete
2021-10-03 21:17:56.300 +06:00 [INF] Worker running at: "2021-10-03T21:17:56.3005212+06:00"
2021-10-03 21:18:26.355 +06:00 [INF] no file to delete
2021-10-03 21:18:26.355 +06:00 [INF] Worker running at: "2021-10-03T21:18:26.3553357+06:00"
2021-10-03 21:18:56.363 +06:00 [INF] no file to delete
2021-10-03 21:18:56.363 +06:00 [INF] Worker running at: "2021-10-03T21:18:56.3638663+06:00"
2021-10-03 22:47:02.308 +06:00 [INF] Application Starting up
2021-10-03 22:47:04.573 +06:00 [INF] no file to delete
2021-10-03 22:47:04.575 +06:00 [INF] Worker running at: "2021-10-03T22:47:04.5749449+06:00"
2021-10-03 22:47:34.609 +06:00 [INF] no file to delete
2021-10-03 22:47:34.609 +06:00 [INF] Worker running at: "2021-10-03T22:47:34.6092565+06:00"
2021-10-03 22:48:04.614 +06:00 [INF] no file to delete
2021-10-03 22:48:04.614 +06:00 [INF] Worker running at: "2021-10-03T22:48:04.6142945+06:00"
2021-10-03 22:48:34.640 +06:00 [INF] no file to delete
2021-10-03 22:48:34.640 +06:00 [INF] Worker running at: "2021-10-03T22:48:34.6406077+06:00"
2021-10-03 22:49:04.656 +06:00 [INF] no file to delete
2021-10-03 22:49:04.656 +06:00 [INF] Worker running at: "2021-10-03T22:49:04.6568952+06:00"
2021-10-03 22:49:34.667 +06:00 [INF] no file to delete
2021-10-03 22:49:34.667 +06:00 [INF] Worker running at: "2021-10-03T22:49:34.6677167+06:00"
2021-10-03 22:54:14.457 +06:00 [INF] Application Starting up
2021-10-03 22:54:15.958 +06:00 [INF] no file to delete
2021-10-03 22:54:15.959 +06:00 [INF] Worker running at: "2021-10-03T22:54:15.9590250+06:00"
2021-10-03 22:54:45.983 +06:00 [INF] no file to delete
2021-10-03 22:54:45.983 +06:00 [INF] Worker running at: "2021-10-03T22:54:45.9832825+06:00"
2021-10-03 22:55:15.994 +06:00 [INF] no file to delete
2021-10-03 22:55:15.995 +06:00 [INF] Worker running at: "2021-10-03T22:55:15.9950898+06:00"
2021-10-03 22:55:46.008 +06:00 [INF] no file to delete
2021-10-03 22:55:46.008 +06:00 [INF] Worker running at: "2021-10-03T22:55:46.0088712+06:00"
2021-10-03 22:56:16.020 +06:00 [INF] no file to delete
2021-10-03 22:56:16.020 +06:00 [INF] Worker running at: "2021-10-03T22:56:16.0208805+06:00"
2021-10-03 22:56:46.049 +06:00 [INF] no file to delete
2021-10-03 22:56:46.049 +06:00 [INF] Worker running at: "2021-10-03T22:56:46.0499155+06:00"
2021-10-03 22:57:16.078 +06:00 [INF] no file to delete
2021-10-03 22:57:16.079 +06:00 [INF] Worker running at: "2021-10-03T22:57:16.0789297+06:00"
2021-10-03 22:57:46.093 +06:00 [INF] no file to delete
2021-10-03 22:57:46.094 +06:00 [INF] Worker running at: "2021-10-03T22:57:46.0940282+06:00"
2021-10-03 22:58:16.109 +06:00 [INF] no file to delete
2021-10-03 22:58:16.109 +06:00 [INF] Worker running at: "2021-10-03T22:58:16.1097947+06:00"
2021-10-03 22:58:46.118 +06:00 [INF] no file to delete
2021-10-03 22:58:46.118 +06:00 [INF] Worker running at: "2021-10-03T22:58:46.1181883+06:00"
2021-10-03 22:59:16.131 +06:00 [INF] no file to delete
2021-10-03 22:59:16.132 +06:00 [INF] Worker running at: "2021-10-03T22:59:16.1319816+06:00"
2021-10-03 22:59:46.139 +06:00 [INF] no file to delete
2021-10-03 22:59:46.139 +06:00 [INF] Worker running at: "2021-10-03T22:59:46.1393655+06:00"
2021-10-03 23:00:16.152 +06:00 [INF] no file to delete
2021-10-03 23:00:16.154 +06:00 [INF] Worker running at: "2021-10-03T23:00:16.1542691+06:00"
2021-10-03 23:00:46.163 +06:00 [INF] no file to delete
2021-10-03 23:00:46.163 +06:00 [INF] Worker running at: "2021-10-03T23:00:46.1631968+06:00"
2021-10-03 23:01:16.168 +06:00 [INF] no file to delete
2021-10-03 23:01:16.168 +06:00 [INF] Worker running at: "2021-10-03T23:01:16.1687201+06:00"
2021-10-03 23:01:46.177 +06:00 [INF] no file to delete
2021-10-03 23:01:46.177 +06:00 [INF] Worker running at: "2021-10-03T23:01:46.1773315+06:00"
2021-10-03 23:02:16.189 +06:00 [INF] no file to delete
2021-10-03 23:02:16.189 +06:00 [INF] Worker running at: "2021-10-03T23:02:16.1893270+06:00"
2021-10-03 23:02:46.190 +06:00 [INF] no file to delete
2021-10-03 23:02:46.190 +06:00 [INF] Worker running at: "2021-10-03T23:02:46.1906420+06:00"
2021-10-03 23:03:16.198 +06:00 [INF] no file to delete
2021-10-03 23:03:16.200 +06:00 [INF] Worker running at: "2021-10-03T23:03:16.2000619+06:00"
2021-10-03 23:03:46.216 +06:00 [INF] no file to delete
2021-10-03 23:03:46.216 +06:00 [INF] Worker running at: "2021-10-03T23:03:46.2167209+06:00"
2021-10-03 23:04:16.227 +06:00 [INF] no file to delete
2021-10-03 23:04:16.227 +06:00 [INF] Worker running at: "2021-10-03T23:04:16.2278381+06:00"
2021-10-03 23:04:46.237 +06:00 [INF] no file to delete
2021-10-03 23:04:46.237 +06:00 [INF] Worker running at: "2021-10-03T23:04:46.2377871+06:00"
2021-10-03 23:05:16.246 +06:00 [INF] no file to delete
2021-10-03 23:05:16.246 +06:00 [INF] Worker running at: "2021-10-03T23:05:16.2461189+06:00"
2021-10-03 23:05:46.255 +06:00 [INF] no file to delete
2021-10-03 23:05:46.255 +06:00 [INF] Worker running at: "2021-10-03T23:05:46.2557364+06:00"
2021-10-03 23:06:16.271 +06:00 [INF] no file to delete
2021-10-03 23:06:16.271 +06:00 [INF] Worker running at: "2021-10-03T23:06:16.2719274+06:00"
2021-10-03 23:06:46.287 +06:00 [INF] no file to delete
2021-10-03 23:06:46.287 +06:00 [INF] Worker running at: "2021-10-03T23:06:46.2876834+06:00"
2021-10-03 23:07:16.294 +06:00 [INF] no file to delete
2021-10-03 23:07:16.295 +06:00 [INF] Worker running at: "2021-10-03T23:07:16.2949741+06:00"
2021-10-03 23:07:46.296 +06:00 [INF] no file to delete
2021-10-03 23:07:46.296 +06:00 [INF] Worker running at: "2021-10-03T23:07:46.2963960+06:00"
2021-10-03 23:08:16.298 +06:00 [INF] no file to delete
2021-10-03 23:08:16.328 +06:00 [INF] Worker running at: "2021-10-03T23:08:16.3287880+06:00"
2021-10-03 23:08:46.343 +06:00 [INF] no file to delete
2021-10-03 23:08:46.343 +06:00 [INF] Worker running at: "2021-10-03T23:08:46.3431410+06:00"
2021-10-03 23:09:16.357 +06:00 [INF] no file to delete
2021-10-03 23:09:16.357 +06:00 [INF] Worker running at: "2021-10-03T23:09:16.3574526+06:00"
2021-10-03 23:09:46.366 +06:00 [INF] no file to delete
2021-10-03 23:09:46.366 +06:00 [INF] Worker running at: "2021-10-03T23:09:46.3663529+06:00"
2021-10-03 23:10:16.391 +06:00 [INF] no file to delete
2021-10-03 23:10:16.391 +06:00 [INF] Worker running at: "2021-10-03T23:10:16.3917655+06:00"
2021-10-03 23:10:46.402 +06:00 [INF] no file to delete
2021-10-03 23:10:46.402 +06:00 [INF] Worker running at: "2021-10-03T23:10:46.4021807+06:00"
2021-10-03 23:11:16.408 +06:00 [INF] no file to delete
2021-10-03 23:11:16.408 +06:00 [INF] Worker running at: "2021-10-03T23:11:16.4085410+06:00"
2021-10-03 23:11:46.424 +06:00 [INF] no file to delete
2021-10-03 23:11:46.424 +06:00 [INF] Worker running at: "2021-10-03T23:11:46.4242669+06:00"
2021-10-03 23:12:16.429 +06:00 [INF] no file to delete
2021-10-03 23:12:16.431 +06:00 [INF] Worker running at: "2021-10-03T23:12:16.4312595+06:00"
2021-10-03 23:12:46.439 +06:00 [INF] no file to delete
2021-10-03 23:12:46.439 +06:00 [INF] Worker running at: "2021-10-03T23:12:46.4394857+06:00"
2021-10-03 23:13:16.453 +06:00 [INF] no file to delete
2021-10-03 23:13:16.455 +06:00 [INF] Worker running at: "2021-10-03T23:13:16.4551998+06:00"
2021-10-03 23:13:46.466 +06:00 [INF] no file to delete
2021-10-03 23:13:46.466 +06:00 [INF] Worker running at: "2021-10-03T23:13:46.4663723+06:00"
2021-10-03 23:14:16.483 +06:00 [INF] no file to delete
2021-10-03 23:14:16.484 +06:00 [INF] Worker running at: "2021-10-03T23:14:16.4848906+06:00"
2021-10-03 23:14:46.497 +06:00 [INF] no file to delete
2021-10-03 23:14:46.497 +06:00 [INF] Worker running at: "2021-10-03T23:14:46.4973740+06:00"
2021-10-03 23:15:16.515 +06:00 [INF] no file to delete
2021-10-03 23:15:16.515 +06:00 [INF] Worker running at: "2021-10-03T23:15:16.5156619+06:00"
2021-10-03 23:15:46.516 +06:00 [INF] no file to delete
2021-10-03 23:15:46.516 +06:00 [INF] Worker running at: "2021-10-03T23:15:46.5163419+06:00"
2021-10-03 23:16:16.518 +06:00 [INF] no file to delete
2021-10-03 23:16:16.520 +06:00 [INF] Worker running at: "2021-10-03T23:16:16.5204520+06:00"
2021-10-03 23:16:46.540 +06:00 [INF] no file to delete
2021-10-03 23:16:46.540 +06:00 [INF] Worker running at: "2021-10-03T23:16:46.5403023+06:00"
2021-10-03 23:17:16.549 +06:00 [INF] no file to delete
2021-10-03 23:17:16.550 +06:00 [INF] Worker running at: "2021-10-03T23:17:16.5506341+06:00"
2021-10-03 23:17:46.565 +06:00 [INF] no file to delete
2021-10-03 23:17:46.565 +06:00 [INF] Worker running at: "2021-10-03T23:17:46.5653690+06:00"
2021-10-03 23:18:16.570 +06:00 [INF] no file to delete
2021-10-03 23:18:16.571 +06:00 [INF] Worker running at: "2021-10-03T23:18:16.5709774+06:00"
2021-10-03 23:18:46.575 +06:00 [INF] no file to delete
2021-10-03 23:18:46.575 +06:00 [INF] Worker running at: "2021-10-03T23:18:46.5752639+06:00"
2021-10-03 23:19:16.587 +06:00 [INF] no file to delete
2021-10-03 23:19:16.588 +06:00 [INF] Worker running at: "2021-10-03T23:19:16.5880470+06:00"
2021-10-03 23:19:46.598 +06:00 [INF] no file to delete
2021-10-03 23:19:46.598 +06:00 [INF] Worker running at: "2021-10-03T23:19:46.5984786+06:00"
2021-10-03 23:20:16.612 +06:00 [INF] no file to delete
2021-10-03 23:20:16.614 +06:00 [INF] Worker running at: "2021-10-03T23:20:16.6140191+06:00"
2021-10-03 23:20:46.631 +06:00 [INF] no file to delete
2021-10-03 23:20:46.631 +06:00 [INF] Worker running at: "2021-10-03T23:20:46.6312414+06:00"
2021-10-03 23:21:16.636 +06:00 [INF] no file to delete
2021-10-03 23:21:16.637 +06:00 [INF] Worker running at: "2021-10-03T23:21:16.6379211+06:00"
2021-10-03 23:21:46.642 +06:00 [INF] no file to delete
2021-10-03 23:21:46.642 +06:00 [INF] Worker running at: "2021-10-03T23:21:46.6424688+06:00"
2021-10-03 23:22:16.660 +06:00 [INF] no file to delete
2021-10-03 23:22:16.660 +06:00 [INF] Worker running at: "2021-10-03T23:22:16.6601074+06:00"
2021-10-03 23:22:46.673 +06:00 [INF] no file to delete
2021-10-03 23:22:46.673 +06:00 [INF] Worker running at: "2021-10-03T23:22:46.6736708+06:00"
2021-10-03 23:23:16.689 +06:00 [INF] no file to delete
2021-10-03 23:23:16.691 +06:00 [INF] Worker running at: "2021-10-03T23:23:16.6909922+06:00"
2021-10-03 23:23:46.711 +06:00 [INF] no file to delete
2021-10-03 23:23:46.711 +06:00 [INF] Worker running at: "2021-10-03T23:23:46.7114260+06:00"
2021-10-03 23:24:16.732 +06:00 [INF] no file to delete
2021-10-03 23:24:16.764 +06:00 [INF] Worker running at: "2021-10-03T23:24:16.7640177+06:00"
2021-10-03 23:24:46.779 +06:00 [INF] no file to delete
2021-10-03 23:24:46.780 +06:00 [INF] Worker running at: "2021-10-03T23:24:46.7799659+06:00"
2021-10-03 23:25:16.800 +06:00 [INF] no file to delete
2021-10-03 23:25:16.800 +06:00 [INF] Worker running at: "2021-10-03T23:25:16.8006566+06:00"
2021-10-03 23:25:46.820 +06:00 [INF] no file to delete
2021-10-03 23:25:46.820 +06:00 [INF] Worker running at: "2021-10-03T23:25:46.8209194+06:00"
2021-10-03 23:26:16.840 +06:00 [INF] no file to delete
2021-10-03 23:26:16.871 +06:00 [INF] Worker running at: "2021-10-03T23:26:16.8710699+06:00"
2021-10-03 23:26:46.876 +06:00 [INF] no file to delete
2021-10-03 23:26:46.876 +06:00 [INF] Worker running at: "2021-10-03T23:26:46.8769435+06:00"
2021-10-03 23:36:15.253 +06:00 [INF] Application Starting up
2021-10-03 23:36:16.545 +06:00 [INF] no file to delete
2021-10-03 23:36:16.547 +06:00 [INF] Worker running at: "2021-10-03T23:36:16.5463891+06:00"
2021-10-03 23:36:46.582 +06:00 [INF] no file to delete
2021-10-03 23:36:46.583 +06:00 [INF] Worker running at: "2021-10-03T23:36:46.5830545+06:00"
2021-10-03 23:37:16.609 +06:00 [INF] no file to delete
2021-10-03 23:37:16.610 +06:00 [INF] Worker running at: "2021-10-03T23:37:16.6100099+06:00"
2021-10-03 23:37:46.614 +06:00 [INF] no file to delete
2021-10-03 23:37:46.614 +06:00 [INF] Worker running at: "2021-10-03T23:37:46.6147948+06:00"
2021-10-03 23:38:16.644 +06:00 [INF] no file to delete
2021-10-03 23:38:16.644 +06:00 [INF] Worker running at: "2021-10-03T23:38:16.6448565+06:00"
2021-10-03 23:38:46.659 +06:00 [INF] no file to delete
2021-10-03 23:38:46.659 +06:00 [INF] Worker running at: "2021-10-03T23:38:46.6595992+06:00"
2021-10-03 23:39:16.674 +06:00 [INF] no file to delete
2021-10-03 23:39:16.703 +06:00 [INF] Worker running at: "2021-10-03T23:39:16.7037923+06:00"
2021-10-03 23:39:46.708 +06:00 [INF] no file to delete
2021-10-03 23:39:46.709 +06:00 [INF] Worker running at: "2021-10-03T23:39:46.7090444+06:00"
2021-10-03 23:41:52.197 +06:00 [INF] Application Starting up
2021-10-03 23:41:53.666 +06:00 [INF] no file to delete
2021-10-03 23:41:53.667 +06:00 [INF] Worker running at: "2021-10-03T23:41:53.6673196+06:00"
2021-10-03 23:43:01.325 +06:00 [INF] Application Starting up
2021-10-03 23:43:02.789 +06:00 [INF] no file to delete
2021-10-03 23:43:02.791 +06:00 [INF] Worker running at: "2021-10-03T23:43:02.7908770+06:00"
2021-10-03 23:43:32.817 +06:00 [INF] no file to delete
2021-10-03 23:43:32.817 +06:00 [INF] Worker running at: "2021-10-03T23:43:32.8177725+06:00"
2021-10-03 23:43:54.116 +06:00 [INF] Application Starting up
2021-10-03 23:43:55.612 +06:00 [INF] no file to delete
2021-10-03 23:43:55.614 +06:00 [INF] Worker running at: "2021-10-03T23:43:55.6138489+06:00"
2021-10-03 23:44:26.280 +06:00 [INF] no file to delete
2021-10-03 23:44:26.280 +06:00 [INF] Worker running at: "2021-10-03T23:44:26.2808752+06:00"
2021-10-03 23:44:58.012 +06:00 [INF] no file to delete
2021-10-03 23:44:58.012 +06:00 [INF] Worker running at: "2021-10-03T23:44:58.0125251+06:00"
2021-10-03 23:48:38.622 +06:00 [INF] Application Starting up
2021-10-03 23:48:58.276 +06:00 [INF] Application Starting up
2021-10-03 23:48:59.858 +06:00 [INF] no file to delete
2021-10-03 23:48:59.860 +06:00 [INF] Worker running at: "2021-10-03T23:48:59.8599673+06:00"
2021-10-03 23:49:29.885 +06:00 [INF] no file to delete
2021-10-03 23:49:29.885 +06:00 [INF] Worker running at: "2021-10-03T23:49:29.8855054+06:00"
2021-10-03 23:50:02.202 +06:00 [INF] no file to delete
2021-10-03 23:50:02.203 +06:00 [INF] Worker running at: "2021-10-03T23:50:02.2032423+06:00"
2021-10-03 23:51:31.835 +06:00 [INF] no file to delete
2021-10-03 23:51:31.837 +06:00 [INF] Worker running at: "2021-10-03T23:51:31.8374066+06:00"
2021-10-03 23:54:36.511 +06:00 [INF] Application Starting up
2021-10-03 23:54:38.124 +06:00 [INF] no file to delete
2021-10-03 23:54:38.125 +06:00 [INF] Worker running at: "2021-10-03T23:54:38.1252566+06:00"
2021-10-03 23:55:08.149 +06:00 [INF] no file to delete
2021-10-03 23:55:08.149 +06:00 [INF] Worker running at: "2021-10-03T23:55:08.1490894+06:00"
2021-10-03 23:55:38.164 +06:00 [INF] no file to delete
2021-10-03 23:55:38.164 +06:00 [INF] Worker running at: "2021-10-03T23:55:38.1646424+06:00"
2021-10-03 23:56:08.175 +06:00 [INF] no file to delete
2021-10-03 23:56:08.175 +06:00 [INF] Worker running at: "2021-10-03T23:56:08.1751065+06:00"
2021-10-03 23:56:38.178 +06:00 [INF] no file to delete
2021-10-03 23:56:38.209 +06:00 [INF] Worker running at: "2021-10-03T23:56:38.2089965+06:00"
2021-10-03 23:57:14.068 +06:00 [INF] Application Starting up
2021-10-03 23:57:15.495 +06:00 [INF] no file to delete
2021-10-03 23:57:15.496 +06:00 [INF] Worker running at: "2021-10-03T23:57:15.4963813+06:00"
2021-10-03 23:57:45.510 +06:00 [INF] no file to delete
2021-10-03 23:57:45.511 +06:00 [INF] Worker running at: "2021-10-03T23:57:45.5110249+06:00"
2021-10-03 23:58:15.527 +06:00 [INF] no file to delete
2021-10-03 23:58:15.527 +06:00 [INF] Worker running at: "2021-10-03T23:58:15.5277042+06:00"
