2021-09-24 01:58:00.007 +06:00 [INF] Application Starting up
2021-09-24 01:58:02.398 +06:00 [INF] no file to delete
2021-09-24 01:58:02.400 +06:00 [INF] Worker running at: "2021-09-24T01:58:02.3999648+06:00"
2021-09-24 01:58:22.416 +06:00 [INF] no file to delete
2021-09-24 01:58:22.417 +06:00 [INF] Worker running at: "2021-09-24T01:58:22.4170555+06:00"
2021-09-24 01:58:42.423 +06:00 [INF] no file to delete
2021-09-24 01:58:42.423 +06:00 [INF] Worker running at: "2021-09-24T01:58:42.4237305+06:00"
2021-09-24 01:59:02.434 +06:00 [INF] no file to delete
2021-09-24 01:59:02.434 +06:00 [INF] Worker running at: "2021-09-24T01:59:02.4342726+06:00"
2021-09-24 01:59:22.444 +06:00 [INF] no file to delete
2021-09-24 01:59:22.445 +06:00 [INF] Worker running at: "2021-09-24T01:59:22.4451065+06:00"
2021-09-24 01:59:42.468 +06:00 [INF] no file to delete
2021-09-24 01:59:42.468 +06:00 [INF] Worker running at: "2021-09-24T01:59:42.4683234+06:00"
2021-09-24 02:00:02.473 +06:00 [INF] no file to delete
2021-09-24 02:00:02.473 +06:00 [INF] Worker running at: "2021-09-24T02:00:02.4736456+06:00"
2021-09-24 02:00:22.487 +06:00 [INF] no file to delete
2021-09-24 02:00:22.487 +06:00 [INF] Worker running at: "2021-09-24T02:00:22.4878931+06:00"
2021-09-24 02:00:42.505 +06:00 [INF] no file to delete
2021-09-24 02:00:42.505 +06:00 [INF] Worker running at: "2021-09-24T02:00:42.5059633+06:00"
2021-09-24 02:01:02.524 +06:00 [INF] no file to delete
2021-09-24 02:01:02.526 +06:00 [INF] Worker running at: "2021-09-24T02:01:02.5261126+06:00"
2021-09-24 02:01:31.790 +06:00 [INF] no file to delete
2021-09-24 02:01:31.790 +06:00 [INF] Worker running at: "2021-09-24T02:01:31.7902464+06:00"
2021-09-24 02:01:53.089 +06:00 [INF] no file to delete
2021-09-24 02:01:53.089 +06:00 [INF] Worker running at: "2021-09-24T02:01:53.0894146+06:00"
2021-09-24 02:02:13.399 +06:00 [INF] Deleted 
2021-09-24 02:02:13.399 +06:00 [INF] Worker running at: "2021-09-24T02:02:13.3998861+06:00"
2021-09-24 02:03:08.721 +06:00 [INF] Application Starting up
2021-09-24 02:03:10.129 +06:00 [INF] no file to delete
2021-09-24 02:03:10.130 +06:00 [INF] Worker running at: "2021-09-24T02:03:10.1302039+06:00"
2021-09-24 02:03:30.144 +06:00 [INF] no file to delete
2021-09-24 02:03:30.144 +06:00 [INF] Worker running at: "2021-09-24T02:03:30.1444977+06:00"
2021-09-24 02:03:50.349 +06:00 [INF] Deleted 
2021-09-24 02:03:50.349 +06:00 [INF] Worker running at: "2021-09-24T02:03:50.3495356+06:00"
2021-09-24 02:04:10.937 +06:00 [INF] no file to delete
2021-09-24 02:04:10.940 +06:00 [INF] Worker running at: "2021-09-24T02:04:10.9373634+06:00"
2021-09-24 02:05:43.078 +06:00 [INF] Application Starting up
2021-09-24 02:05:44.610 +06:00 [INF] no file to delete
2021-09-24 02:05:44.612 +06:00 [INF] Worker running at: "2021-09-24T02:05:44.6117450+06:00"
2021-09-24 02:06:37.773 +06:00 [INF] no file to delete
2021-09-24 02:06:37.773 +06:00 [INF] Worker running at: "2021-09-24T02:06:37.7736839+06:00"
2021-09-24 02:06:58.205 +06:00 [INF] no file to delete
