2021-10-06 12:31:28.599 +06:00 [INF] Application Starting up
2021-10-06 12:31:30.424 +06:00 [INF] no file to delete
2021-10-06 12:31:30.426 +06:00 [INF] Worker running at: "2021-10-06T12:31:30.4258163+06:00"
2021-10-06 12:32:00.454 +06:00 [INF] no file to delete
2021-10-06 12:32:00.454 +06:00 [INF] Worker running at: "2021-10-06T12:32:00.4547772+06:00"
2021-10-06 12:32:30.459 +06:00 [INF] no file to delete
2021-10-06 12:32:30.459 +06:00 [INF] Worker running at: "2021-10-06T12:32:30.4592386+06:00"
2021-10-06 12:33:07.728 +06:00 [INF] Application Starting up
2021-10-06 12:33:09.225 +06:00 [INF] no file to delete
2021-10-06 12:33:09.227 +06:00 [INF] Worker running at: "2021-10-06T12:33:09.2264410+06:00"
2021-10-06 12:33:39.240 +06:00 [INF] no file to delete
2021-10-06 12:33:39.240 +06:00 [INF] Worker running at: "2021-10-06T12:33:39.2404833+06:00"
2021-10-06 12:34:09.254 +06:00 [INF] no file to delete
2021-10-06 12:34:09.254 +06:00 [INF] Worker running at: "2021-10-06T12:34:09.2541160+06:00"
2021-10-06 12:34:39.269 +06:00 [INF] no file to delete
2021-10-06 12:34:39.269 +06:00 [INF] Worker running at: "2021-10-06T12:34:39.2690475+06:00"
2021-10-06 12:35:09.289 +06:00 [INF] no file to delete
2021-10-06 12:35:09.289 +06:00 [INF] Worker running at: "2021-10-06T12:35:09.2894628+06:00"
2021-10-06 12:35:39.300 +06:00 [INF] no file to delete
2021-10-06 12:35:39.300 +06:00 [INF] Worker running at: "2021-10-06T12:35:39.3005123+06:00"
2021-10-06 16:58:37.066 +06:00 [INF] Application Starting up
2021-10-06 16:58:39.554 +06:00 [INF] no file to delete
2021-10-06 16:58:39.555 +06:00 [INF] Worker running at: "2021-10-06T16:58:39.5552662+06:00"
2021-10-06 16:59:09.572 +06:00 [INF] no file to delete
2021-10-06 16:59:09.572 +06:00 [INF] Worker running at: "2021-10-06T16:59:09.5722320+06:00"
2021-10-06 16:59:39.589 +06:00 [INF] no file to delete
2021-10-06 16:59:39.589 +06:00 [INF] Worker running at: "2021-10-06T16:59:39.5898868+06:00"
2021-10-06 17:00:09.613 +06:00 [INF] no file to delete
2021-10-06 17:00:09.613 +06:00 [INF] Worker running at: "2021-10-06T17:00:09.6132864+06:00"
2021-10-06 17:00:39.619 +06:00 [INF] no file to delete
2021-10-06 17:00:39.619 +06:00 [INF] Worker running at: "2021-10-06T17:00:39.6199287+06:00"
2021-10-06 17:01:09.643 +06:00 [INF] no file to delete
2021-10-06 17:01:09.643 +06:00 [INF] Worker running at: "2021-10-06T17:01:09.6438534+06:00"
2021-10-06 17:01:39.656 +06:00 [INF] no file to delete
2021-10-06 17:01:39.657 +06:00 [INF] Worker running at: "2021-10-06T17:01:39.6570179+06:00"
2021-10-06 17:02:09.670 +06:00 [INF] no file to delete
2021-10-06 17:02:09.670 +06:00 [INF] Worker running at: "2021-10-06T17:02:09.6707769+06:00"
2021-10-06 17:02:39.691 +06:00 [INF] no file to delete
2021-10-06 17:02:39.692 +06:00 [INF] Worker running at: "2021-10-06T17:02:39.6920334+06:00"
2021-10-06 17:03:09.704 +06:00 [INF] no file to delete
2021-10-06 17:03:09.704 +06:00 [INF] Worker running at: "2021-10-06T17:03:09.7048957+06:00"
2021-10-06 17:03:39.726 +06:00 [INF] no file to delete
2021-10-06 17:03:39.726 +06:00 [INF] Worker running at: "2021-10-06T17:03:39.7262682+06:00"
2021-10-06 17:04:09.740 +06:00 [INF] no file to delete
2021-10-06 17:04:09.740 +06:00 [INF] Worker running at: "2021-10-06T17:04:09.7408455+06:00"
2021-10-06 17:04:39.757 +06:00 [INF] no file to delete
2021-10-06 17:04:39.757 +06:00 [INF] Worker running at: "2021-10-06T17:04:39.7578333+06:00"
2021-10-06 17:05:09.771 +06:00 [INF] no file to delete
2021-10-06 17:05:09.771 +06:00 [INF] Worker running at: "2021-10-06T17:05:09.7717916+06:00"
2021-10-06 17:05:39.780 +06:00 [INF] no file to delete
2021-10-06 17:05:39.782 +06:00 [INF] Worker running at: "2021-10-06T17:05:39.7816552+06:00"
2021-10-06 17:06:09.801 +06:00 [INF] no file to delete
2021-10-06 17:06:09.801 +06:00 [INF] Worker running at: "2021-10-06T17:06:09.8015248+06:00"
2021-10-06 17:06:39.804 +06:00 [INF] no file to delete
2021-10-06 17:06:39.804 +06:00 [INF] Worker running at: "2021-10-06T17:06:39.8047764+06:00"
2021-10-06 17:07:09.815 +06:00 [INF] no file to delete
2021-10-06 17:07:09.815 +06:00 [INF] Worker running at: "2021-10-06T17:07:09.8154925+06:00"
2021-10-06 17:07:39.837 +06:00 [INF] no file to delete
2021-10-06 17:07:39.837 +06:00 [INF] Worker running at: "2021-10-06T17:07:39.8376906+06:00"
2021-10-06 17:08:09.849 +06:00 [INF] no file to delete
2021-10-06 17:08:09.849 +06:00 [INF] Worker running at: "2021-10-06T17:08:09.8495185+06:00"
2021-10-06 17:08:39.853 +06:00 [INF] no file to delete
2021-10-06 17:08:39.854 +06:00 [INF] Worker running at: "2021-10-06T17:08:39.8547135+06:00"
2021-10-06 17:09:09.872 +06:00 [INF] no file to delete
2021-10-06 17:09:09.872 +06:00 [INF] Worker running at: "2021-10-06T17:09:09.8724498+06:00"
2021-10-06 17:09:39.883 +06:00 [INF] no file to delete
2021-10-06 17:09:39.915 +06:00 [INF] Worker running at: "2021-10-06T17:09:39.9155862+06:00"
2021-10-06 17:10:09.931 +06:00 [INF] no file to delete
2021-10-06 17:10:09.931 +06:00 [INF] Worker running at: "2021-10-06T17:10:09.9312571+06:00"
2021-10-06 17:10:39.942 +06:00 [INF] no file to delete
2021-10-06 17:10:39.942 +06:00 [INF] Worker running at: "2021-10-06T17:10:39.9428331+06:00"
2021-10-06 17:11:09.948 +06:00 [INF] no file to delete
2021-10-06 17:11:09.948 +06:00 [INF] Worker running at: "2021-10-06T17:11:09.9483636+06:00"
2021-10-06 17:11:39.963 +06:00 [INF] no file to delete
2021-10-06 17:11:39.963 +06:00 [INF] Worker running at: "2021-10-06T17:11:39.9636681+06:00"
2021-10-06 17:12:09.977 +06:00 [INF] no file to delete
2021-10-06 17:12:09.977 +06:00 [INF] Worker running at: "2021-10-06T17:12:09.9770821+06:00"
2021-10-06 17:12:39.978 +06:00 [INF] no file to delete
2021-10-06 17:12:39.978 +06:00 [INF] Worker running at: "2021-10-06T17:12:39.9787099+06:00"
2021-10-06 17:13:09.993 +06:00 [INF] no file to delete
