2021-10-12 11:35:22.178 +06:00 [INF] Application Starting up
2021-10-12 11:35:25.129 +06:00 [INF] no file to delete
2021-10-12 11:35:25.130 +06:00 [INF] Worker running at: "2021-10-12T11:35:25.1304783+06:00"
2021-10-12 11:35:55.157 +06:00 [INF] no file to delete
2021-10-12 11:35:55.157 +06:00 [INF] Worker running at: "2021-10-12T11:35:55.1574013+06:00"
2021-10-12 11:36:27.318 +06:00 [INF] Application Starting up
2021-10-12 11:36:28.780 +06:00 [INF] no file to delete
2021-10-12 11:36:28.781 +06:00 [INF] Worker running at: "2021-10-12T11:36:28.7810564+06:00"
2021-10-12 11:36:58.804 +06:00 [INF] no file to delete
2021-10-12 11:36:58.804 +06:00 [INF] Worker running at: "2021-10-12T11:36:58.8043282+06:00"
2021-10-12 11:37:28.828 +06:00 [INF] no file to delete
2021-10-12 11:37:28.828 +06:00 [INF] Worker running at: "2021-10-12T11:37:28.8282778+06:00"
2021-10-12 11:37:58.845 +06:00 [INF] no file to delete
2021-10-12 11:37:58.845 +06:00 [INF] Worker running at: "2021-10-12T11:37:58.8453153+06:00"
2021-10-12 11:38:28.854 +06:00 [INF] no file to delete
2021-10-12 11:38:28.854 +06:00 [INF] Worker running at: "2021-10-12T11:38:28.8548175+06:00"
2021-10-12 11:38:58.863 +06:00 [INF] no file to delete
2021-10-12 11:38:58.863 +06:00 [INF] Worker running at: "2021-10-12T11:38:58.8634629+06:00"
2021-10-12 11:39:28.874 +06:00 [INF] no file to delete
2021-10-12 11:39:28.874 +06:00 [INF] Worker running at: "2021-10-12T11:39:28.8749132+06:00"
2021-10-12 11:39:58.893 +06:00 [INF] no file to delete
2021-10-12 11:39:58.893 +06:00 [INF] Worker running at: "2021-10-12T11:39:58.8939779+06:00"
2021-10-12 11:40:28.904 +06:00 [INF] no file to delete
2021-10-12 11:40:28.904 +06:00 [INF] Worker running at: "2021-10-12T11:40:28.9044707+06:00"
2021-10-12 11:40:58.917 +06:00 [INF] no file to delete
2021-10-12 11:40:58.917 +06:00 [INF] Worker running at: "2021-10-12T11:40:58.9176494+06:00"
2021-10-12 11:41:28.926 +06:00 [INF] no file to delete
2021-10-12 11:41:28.926 +06:00 [INF] Worker running at: "2021-10-12T11:41:28.9266065+06:00"
2021-10-12 11:41:58.938 +06:00 [INF] no file to delete
2021-10-12 11:41:58.939 +06:00 [INF] Worker running at: "2021-10-12T11:41:58.9390580+06:00"
2021-10-12 11:42:28.955 +06:00 [INF] no file to delete
2021-10-12 11:42:28.955 +06:00 [INF] Worker running at: "2021-10-12T11:42:28.9558982+06:00"
2021-10-12 11:42:58.968 +06:00 [INF] no file to delete
2021-10-12 11:42:58.969 +06:00 [INF] Worker running at: "2021-10-12T11:42:58.9690383+06:00"
2021-10-12 11:43:29.002 +06:00 [INF] no file to delete
2021-10-12 11:43:29.002 +06:00 [INF] Worker running at: "2021-10-12T11:43:29.0026454+06:00"
2021-10-12 11:43:59.003 +06:00 [INF] no file to delete
2021-10-12 11:43:59.003 +06:00 [INF] Worker running at: "2021-10-12T11:43:59.0035741+06:00"
