2021-10-10 17:46:40.491 +06:00 [INF] Application Starting up
2021-10-10 17:46:43.682 +06:00 [INF] no file to delete
2021-10-10 17:46:43.685 +06:00 [INF] Worker running at: "2021-10-10T17:46:43.6846555+06:00"
2021-10-10 17:47:13.706 +06:00 [INF] no file to delete
2021-10-10 17:47:13.707 +06:00 [INF] Worker running at: "2021-10-10T17:47:13.7070341+06:00"
2021-10-10 17:47:43.719 +06:00 [INF] no file to delete
2021-10-10 17:47:43.719 +06:00 [INF] Worker running at: "2021-10-10T17:47:43.7198527+06:00"
2021-10-10 17:48:13.737 +06:00 [INF] no file to delete
2021-10-10 17:48:13.737 +06:00 [INF] Worker running at: "2021-10-10T17:48:13.7378753+06:00"
2021-10-10 17:48:43.749 +06:00 [INF] no file to delete
2021-10-10 17:48:43.750 +06:00 [INF] Worker running at: "2021-10-10T17:48:43.7505913+06:00"
2021-10-10 17:49:13.766 +06:00 [INF] no file to delete
2021-10-10 17:49:13.766 +06:00 [INF] Worker running at: "2021-10-10T17:49:13.7661406+06:00"
2021-10-10 17:49:43.776 +06:00 [INF] no file to delete
2021-10-10 17:49:43.776 +06:00 [INF] Worker running at: "2021-10-10T17:49:43.7766885+06:00"
2021-10-10 17:50:13.782 +06:00 [INF] no file to delete
2021-10-10 17:50:13.782 +06:00 [INF] Worker running at: "2021-10-10T17:50:13.7821428+06:00"
2021-10-10 17:50:43.793 +06:00 [INF] no file to delete
2021-10-10 17:50:43.793 +06:00 [INF] Worker running at: "2021-10-10T17:50:43.7938293+06:00"
2021-10-10 17:51:13.807 +06:00 [INF] no file to delete
2021-10-10 17:51:13.807 +06:00 [INF] Worker running at: "2021-10-10T17:51:13.8077866+06:00"
2021-10-10 17:51:34.422 +06:00 [INF] Application Starting up
2021-10-10 17:51:35.769 +06:00 [INF] no file to delete
2021-10-10 17:51:35.771 +06:00 [INF] Worker running at: "2021-10-10T17:51:35.7708169+06:00"
2021-10-10 17:52:05.784 +06:00 [INF] no file to delete
2021-10-10 17:52:05.784 +06:00 [INF] Worker running at: "2021-10-10T17:52:05.7844911+06:00"
2021-10-10 17:52:35.797 +06:00 [INF] no file to delete
2021-10-10 17:52:35.797 +06:00 [INF] Worker running at: "2021-10-10T17:52:35.7971531+06:00"
2021-10-10 17:53:05.824 +06:00 [INF] no file to delete
2021-10-10 17:53:05.825 +06:00 [INF] Worker running at: "2021-10-10T17:53:05.8249943+06:00"
2021-10-10 17:53:35.840 +06:00 [INF] no file to delete
2021-10-10 17:53:35.840 +06:00 [INF] Worker running at: "2021-10-10T17:53:35.8401494+06:00"
2021-10-10 17:54:05.847 +06:00 [INF] no file to delete
2021-10-10 17:54:05.847 +06:00 [INF] Worker running at: "2021-10-10T17:54:05.8470965+06:00"
2021-10-10 17:54:35.860 +06:00 [INF] no file to delete
2021-10-10 17:54:35.861 +06:00 [INF] Worker running at: "2021-10-10T17:54:35.8611051+06:00"
